"Date","Price","Open","High","Low","Vol.","Change %"
"05/30/2022","31,720.4","29,449.3","32,161.0","29,284.6","24.91K","7.71%"
"05/29/2022","29,449.3","29,005.8","29,550.0","28,817.6","6.73K","1.53%"
"05/28/2022","29,005.8","28,574.5","29,221.8","28,500.0","7.72K","1.49%"
"05/27/2022","28,580.3","29,139.2","29,351.9","28,250.8","21.03K","-2.08%"
"05/26/2022","29,186.8","29,517.0","29,845.4","28,000.0","26.60K","-1.13%"
"05/25/2022","29,520.7","29,628.4","30,175.0","29,322.1","17.18K","-0.36%"
"05/24/2022","29,628.4","29,067.8","29,793.8","28,660.1","17.08K","1.93%"
"05/23/2022","29,067.8","30,260.8","30,623.5","28,876.4","25.41K","-3.94%"
"05/22/2022","30,260.8","29,407.9","30,425.0","29,229.3","11.77K","2.90%"
"05/21/2022","29,406.9","29,158.1","29,600.1","28,955.8","10.00K","0.85%"
"05/20/2022","29,158.1","30,269.8","30,699.8","28,705.6","34.33K","-3.67%"
"05/19/2022","30,269.8","28,663.7","30,499.3","28,654.2","29.01K","5.60%"
"05/18/2022","28,663.7","30,415.5","30,662.7","28,609.5","28.35K","-5.76%"
"05/17/2022","30,415.5","29,829.5","30,700.4","29,446.4","19.83K","2.07%"
"05/16/2022","29,797.3","31,268.8","31,298.6","29,072.8","22.64K","-4.75%"
"05/15/2022","31,282.8","30,035.8","31,370.3","29,461.4","16.43K","4.12%"
"05/14/2022","30,044.2","29,233.0","30,258.0","28,601.6","15.23K","2.77%"
"05/13/2022","29,234.9","28,956.6","30,951.2","28,685.6","34.63K","0.96%"
"05/12/2022","28,956.6","28,901.9","30,069.9","25,409.5","70.68K","0.14%"
"05/11/2022","28,917.4","31,001.9","32,101.5","27,714.1","61.12K","-6.73%"
"05/10/2022","31,004.0","30,091.7","32,631.6","29,786.9","55.79K","3.03%"
"05/09/2022","30,091.7","34,049.4","34,214.2","30,091.7","54.99K","-11.59%"
"05/08/2022","34,035.1","35,463.0","35,495.9","33,747.1","22.35K","-4.02%"
"05/07/2022","35,461.1","36,006.8","36,118.9","34,836.4","11.37K","-1.49%"
"05/06/2022","35,997.6","36,549.7","36,646.3","35,300.7","28.62K","-1.51%"
"05/05/2022","36,549.7","39,672.8","39,811.9","36,186.8","28.82K","-7.89%"
"05/04/2022","39,680.1","37,719.6","39,972.6","37,657.6","21.51K","5.20%"
"05/03/2022","37,719.7","38,496.6","38,639.2","37,507.9","17.94K","-2.04%"
"05/02/2022","38,506.8","38,465.4","39,113.7","38,049.5","17.95K","0.11%"
"05/01/2022","38,465.4","37,662.5","38,663.6","37,403.6","7.98K","2.13%"
"04/30/2022","37,662.5","38,576.3","38,773.5","37,603.5","6.92K","-2.37%"
"04/29/2022","38,575.4","39,747.7","39,926.3","38,180.1","14.28K","-2.97%"
"04/28/2022","39,755.8","39,243.6","40,372.7","38,895.2","16.72K","1.29%"
"04/27/2022","39,248.0","38,124.7","39,470.0","37,910.4","20.83K","2.95%"
"04/26/2022","38,124.7","40,454.8","40,782.1","37,748.8","21.63K","-5.72%"
"04/25/2022","40,439.4","39,464.6","40,592.3","38,217.0","20.51K","2.44%"
"04/24/2022","39,474.8","39,446.5","39,926.1","39,000.0","6.44K","0.09%"
"04/23/2022","39,440.8","39,716.8","39,985.7","39,301.2","6.95K","-0.69%"
"04/22/2022","39,716.8","40,488.0","40,794.4","39,194.6","16.87K","-1.90%"
"04/21/2022","40,484.0","41,392.4","42,965.8","39,794.1","17.20K","-2.14%"
"04/20/2022","41,370.9","41,498.0","42,209.6","40,910.0","14.61K","-0.33%"
"04/19/2022","41,506.0","40,793.9","41,733.7","40,580.2","10.21K","1.72%"
"04/18/2022","40,804.4","39,707.8","41,091.0","38,577.7","13.09K","2.76%"
"04/17/2022","39,707.8","40,380.2","40,590.6","39,564.0","4.83K","-1.66%"
"04/16/2022","40,379.2","40,576.9","40,687.8","40,022.2","4.08K","-0.45%"
"04/15/2022","40,562.5","39,943.9","40,800.3","39,777.3","6.44K","1.55%"
"04/14/2022","39,942.6","41,146.7","41,504.9","39,590.4","11.02K","-2.88%"
"04/13/2022","41,128.6","40,076.5","41,517.9","39,579.5","11.46K","2.60%"
"04/12/2022","40,087.9","39,512.8","40,665.3","39,266.9","13.86K","1.48%"
"04/11/2022","39,501.8","42,159.4","42,421.3","39,300.4","17.23K","-6.30%"
"04/10/2022","42,159.4","42,771.6","43,420.6","41,919.4","5.77K","-1.40%"
"04/09/2022","42,756.1","42,262.0","42,814.4","42,124.8","4.80K","1.17%"
"04/08/2022","42,260.6","43,452.2","43,986.7","42,117.0","11.93K","-2.78%"
"04/07/2022","43,469.5","43,165.1","43,892.7","42,760.6","13.24K","0.68%"
"04/06/2022","43,174.0","45,516.8","45,516.8","43,126.0","24.24K","-5.09%"
"04/05/2022","45,491.6","46,613.4","47,193.8","45,383.8","14.39K","-2.43%"
"04/04/2022","46,622.5","46,415.0","46,892.0","45,140.3","13.80K","0.46%"
"04/03/2022","46,411.1","45,812.1","47,439.0","45,561.1","8.77K","1.31%"
"04/02/2022","45,812.1","46,307.4","47,165.5","45,650.9","8.38K","-1.07%"
"04/01/2022","46,307.4","45,528.1","46,709.8","44,245.0","18.11K","1.75%"
"03/31/2022","45,508.9","47,077.2","47,609.4","45,236.4","17.45K","-3.33%"
"03/30/2022","47,077.2","47,460.3","47,715.6","46,618.5","12.67K","-0.78%"
"03/29/2022","47,446.0","47,190.8","48,117.9","46,991.9","15.77K","0.70%"
"03/28/2022","47,118.2","46,868.6","48,210.1","46,673.8","18.78K","0.53%"
"03/27/2022","46,869.3","44,548.2","46,936.7","44,451.0","10.35K","5.20%"
"03/26/2022","44,553.9","44,332.3","44,813.2","44,110.3","7.30K","0.50%"
"03/25/2022","44,332.3","44,008.9","45,110.0","43,633.3","19.13K","0.73%"
"03/24/2022","44,008.9","42,901.3","44,239.6","42,688.4","21.83K","2.55%"
"03/23/2022","42,914.4","42,376.9","43,000.4","41,808.2","13.74K","1.27%"
"03/22/2022","42,376.9","41,016.5","43,309.6","40,897.3","19.91K","3.18%"
"03/21/2022","41,072.8","41,283.8","41,551.4","40,517.5","10.99K","-0.51%"
"03/20/2022","41,281.9","42,234.2","42,320.1","40,945.3","7.62K","-2.25%"
"03/19/2022","42,234.2","41,785.5","42,385.7","41,543.9","8.63K","1.11%"
"03/18/2022","41,769.8","40,947.7","42,340.8","40,227.7","17.17K","2.01%"
"03/17/2022","40,946.4","41,129.1","41,445.2","40,589.8","15.72K","-0.44%"
"03/16/2022","41,128.9","39,294.2","41,709.1","38,950.9","22.80K","4.63%"
"03/15/2022","39,308.1","39,669.6","39,859.3","38,195.1","14.92K","-0.91%"
"03/14/2022","39,669.6","37,829.7","39,898.3","37,597.1","13.55K","4.86%"
"03/13/2022","37,829.7","38,818.4","39,297.3","37,607.4","8.04K","-2.33%"
"03/12/2022","38,730.5","38,747.1","39,359.8","38,676.9","5.63K","-0.04%"
"03/11/2022","38,747.1","39,442.5","40,164.0","38,256.2","15.91K","-1.76%"
"03/10/2022","39,442.5","41,929.6","42,038.9","38,652.3","20.81K","-5.93%"
"03/09/2022","41,929.6","38,757.3","42,577.1","38,670.0","24.65K","8.19%"
"03/08/2022","38,757.3","38,048.3","39,369.8","37,901.3","19.13K","0.94%"
"03/07/2022","38,394.7","38,413.7","39,654.8","37,192.7","19.54K","-0.05%"
"03/06/2022","38,413.7","38,760.2","39,654.8","38,124.6","10.08K","-2.52%"
"03/05/2022","39,408.5","39,166.3","41,679.9","38,624.7","8.44K","-5.28%"
"03/04/2022","41,605.9","42,469.5","44,004.5","38,656.0","24.07K","-2.03%"
"03/03/2022","42,469.5","43,937.1","44,064.1","41,811.0","19.28K","-3.34%"
"03/02/2022","43,937.1","44,435.6","45,271.9","43,402.6","17.46K","-1.12%"
"03/01/2022","44,435.6","43,233.8","44,975.0","42,889.6","22.58K","2.78%"
"02/28/2022","43,233.8","37,720.1","44,180.8","37,463.1","25.68K","14.62%"
"02/27/2022","37,720.1","39,107.6","39,837.8","37,040.8","14.43K","-3.55%"
"02/26/2022","39,107.6","39,216.2","40,092.3","38,657.6","8.60K","-0.28%"
"02/25/2022","39,216.2","38,370.6","39,701.8","38,049.6","20.76K","2.20%"
"02/24/2022","38,370.6","37,239.4","39,359.4","34,342.0","42.11K","3.04%"
"02/23/2022","37,239.4","38,255.6","39,214.1","37,094.5","15.49K","-2.66%"
"02/22/2022","38,255.6","37,029.4","38,437.3","36,394.2","22.76K","3.31%"
"02/21/2022","37,029.4","38,378.2","39,447.4","36,894.1","20.96K","-3.51%"
"02/20/2022","38,378.2","40,116.6","40,137.2","38,042.3","10.96K","-4.33%"
"02/19/2022","40,116.6","40,016.6","40,452.7","39,666.6","6.28K","0.25%"
"02/18/2022","40,016.6","40,556.4","40,962.5","39,464.6","16.44K","-1.33%"
"02/17/2022","40,556.4","43,888.6","44,192.0","40,136.6","18.62K","-7.59%"
"02/16/2022","43,888.6","44,524.7","44,565.4","43,386.1","9.66K","-1.43%"
"02/15/2022","44,524.7","42,580.8","44,740.0","42,468.4","14.14K","4.57%"
"02/14/2022","42,580.8","42,046.6","42,824.6","41,610.7","14.80K","1.27%"
"02/13/2022","42,046.6","42,228.9","42,738.5","41,885.6","6.20K","-0.43%"
"02/12/2022","42,228.9","42,387.0","43,022.2","41,775.2","8.66K","-0.37%"
"02/11/2022","42,387.0","43,531.9","43,950.7","42,029.1","19.36K","-2.63%"
"02/10/2022","43,531.9","44,414.0","45,758.5","43,285.7","20.01K","-1.99%"
"02/09/2022","44,414.0","44,065.7","44,843.7","43,200.0","12.78K","0.79%"
"02/08/2022","44,065.7","43,846.1","45,406.4","42,730.2","20.38K","0.50%"
"02/07/2022","43,846.1","42,426.9","44,507.5","41,685.6","20.03K","3.35%"
"02/06/2022","42,426.9","41,452.1","42,602.7","41,170.9","6.43K","2.35%"
"02/05/2022","41,452.1","41,576.3","41,921.7","40,955.4","11.18K","-0.30%"
"02/04/2022","41,576.3","37,283.7","41,709.9","37,064.1","22.52K","11.51%"
"02/03/2022","37,283.7","36,926.5","37,283.7","36,301.6","13.25K","0.97%"
"02/02/2022","36,926.5","38,735.6","38,871.9","36,655.8","13.77K","-4.64%"
"02/01/2022","38,725.0","38,490.5","39,227.4","38,057.1","16.34K","0.52%"
"01/31/2022","38,525.2","37,938.1","38,730.9","36,681.1","19.65K","1.61%"
"01/30/2022","37,913.5","38,171.2","38,330.8","37,402.5","10.62K","-0.68%"
"01/29/2022","38,171.2","37,746.2","38,721.5","37,345.4","13.10K","1.06%"
"01/28/2022","37,770.3","37,206.3","38,010.1","36,182.4","22.70K","1.82%"
"01/27/2022","37,095.6","36,822.4","37,225.9","35,559.4","23.56K","0.74%"
"01/26/2022","36,822.4","36,980.0","38,911.7","36,315.4","27.40K","-0.43%"
"01/25/2022","36,980.0","36,704.8","37,543.4","35,726.0","21.60K","0.75%"
"01/24/2022","36,704.8","36,275.3","37,487.9","32,951.6","38.77K","1.15%"
"01/23/2022","36,286.8","35,066.4","36,530.7","34,650.0","17.44K","3.45%"
"01/22/2022","35,077.2","36,456.9","36,824.8","34,064.7","30.03K","-3.81%"
"01/21/2022","36,468.3","40,670.9","41,114.4","35,441.5","50.73K","-10.40%"
"01/20/2022","40,699.1","41,668.4","43,506.2","40,560.0","17.84K","-2.33%"
"01/19/2022","41,671.6","42,372.1","42,578.1","41,150.0","15.64K","-1.65%"
"01/18/2022","42,369.8","42,218.0","42,682.6","41,288.9","13.66K","0.36%"
"01/17/2022","42,216.8","43,104.4","43,199.9","41,568.8","10.96K","-2.05%"
"01/16/2022","43,099.8","43,098.2","43,492.1","42,610.4","6.48K","0.03%"
"01/15/2022","43,087.2","43,089.1","43,809.3","42,579.4","6.31K","-0.01%"
"01/14/2022","43,090.8","42,581.6","43,462.8","41,766.7","13.55K","1.19%"
"01/13/2022","42,585.0","43,913.5","44,446.8","42,333.0","14.77K","-3.04%"
"01/12/2022","43,921.8","42,752.0","44,314.1","42,461.3","16.24K","2.73%"
"01/11/2022","42,754.3","41,822.9","43,129.1","41,283.6","19.70K","2.20%"
"01/10/2022","41,833.4","41,862.8","42,250.0","39,650.0","25.23K","-0.07%"
"01/09/2022","41,861.0","41,684.8","42,793.0","41,212.7","11.07K","0.42%"
"01/08/2022","41,684.8","41,561.2","42,316.3","40,527.6","15.45K","0.31%"
"01/07/2022","41,557.6","43,084.8","43,138.4","40,672.2","26.12K","-3.54%"
"01/06/2022","43,084.9","43,446.3","43,772.0","42,433.0","20.78K","-0.81%"
"01/05/2022","43,437.7","45,811.2","47,054.8","42,500.0","25.06K","-5.19%"
"01/04/2022","45,815.3","46,459.6","47,517.4","45,551.0","16.31K","-1.34%"
"01/03/2022","46,439.2","47,304.2","47,579.0","45,716.5","10.83K","-1.83%"
"01/02/2022","47,305.0","47,730.0","47,966.2","46,695.3","6.83K","-0.90%"
"01/01/2022","47,735.1","46,211.2","47,963.3","46,211.2","9.46K","3.33%"
"12/31/2021","46,197.6","47,122.1","48,574.0","45,655.4","19.00K","-1.96%"
"12/30/2021","47,122.1","46,471.2","47,917.3","45,984.9","27.41K","1.40%"
"12/29/2021","46,471.3","47,536.5","48,148.0","46,104.0","20.30K","-2.24%"
"12/28/2021","47,534.1","50,717.8","50,717.8","47,315.3","23.11K","-6.28%"
"12/27/2021","50,717.8","50,807.6","52,084.0","50,480.0","11.59K","-0.14%"
"12/26/2021","50,790.1","50,431.1","51,289.6","49,494.6","6.86K","0.72%"
"12/25/2021","50,428.1","50,844.7","51,161.6","50,204.4","5.54K","-0.81%"
"12/24/2021","50,840.6","50,833.8","51,868.0","50,465.8","11.69K","0.05%"
"12/23/2021","50,817.7","48,608.4","51,394.6","48,055.4","16.62K","4.54%"
"12/22/2021","48,608.6","48,907.0","49,574.4","48,450.0","10.75K","-0.63%"
"12/21/2021","48,915.0","46,925.1","49,332.8","46,652.9","15.45K","4.24%"
"12/20/2021","46,925.1","46,687.2","47,544.9","45,572.4","16.03K","0.50%"
"12/19/2021","46,692.4","46,857.5","48,291.4","46,447.0","9.51K","-0.35%"
"12/18/2021","46,854.9","46,166.5","47,368.7","45,522.6","8.16K","1.48%"
"12/17/2021","46,171.9","47,634.2","48,000.0","45,494.8","18.55K","-3.07%"
"12/16/2021","47,634.4","48,878.9","49,444.8","47,527.0","12.73K","-2.54%"
"12/15/2021","48,877.2","48,367.4","49,499.7","46,568.9","21.62K","1.04%"
"12/14/2021","48,375.9","46,731.3","48,672.8","46,317.7","17.10K","3.58%"
"12/13/2021","46,706.1","50,089.6","50,218.4","45,788.2","20.79K","-6.78%"
"12/12/2021","50,101.4","49,407.8","50,813.6","48,671.3","10.41K","1.44%"
"12/11/2021","49,391.7","47,181.9","49,515.5","46,805.1","11.04K","4.70%"
"12/10/2021","47,174.7","47,568.4","50,101.1","46,933.6","15.67K","-0.85%"
"12/09/2021","47,577.9","50,520.1","50,830.8","47,325.9","15.73K","-5.81%"
"12/08/2021","50,511.4","50,627.8","51,238.7","48,674.7","13.14K","-0.22%"
"12/07/2021","50,625.0","50,529.6","51,976.2","50,069.1","14.11K","0.16%"
"12/06/2021","50,544.1","49,488.3","50,989.9","47,202.2","23.07K","2.14%"
"12/05/2021","49,483.8","49,256.2","49,783.0","47,840.8","21.66K","0.44%"
"12/04/2021","49,266.1","53,655.2","53,876.1","42,720.4","31.22K","-8.26%"
"12/03/2021","53,699.8","56,521.2","57,660.0","51,776.0","19.55K","-4.99%"
"12/02/2021","56,521.5","57,222.0","57,421.0","55,845.0","12.96K","-1.22%"
"12/01/2021","57,221.2","56,981.4","59,112.9","56,480.4","16.61K","0.48%"
"11/30/2021","56,949.7","57,838.1","59,245.0","55,921.7","18.03K","-1.54%"
"11/29/2021","57,838.1","57,311.8","58,900.0","56,749.8","13.45K","0.90%"
"11/28/2021","57,321.9","54,758.8","57,475.9","53,333.0","8.19K","4.67%"
"11/27/2021","54,763.5","53,757.7","55,314.4","53,644.9","7.89K","1.80%"
"11/26/2021","53,794.3","58,999.0","59,194.0","53,534.4","25.92K","-8.80%"
"11/25/2021","58,984.2","57,162.6","59,444.4","57,046.2","10.66K","3.19%"
"11/24/2021","57,158.6","57,569.8","57,602.4","55,900.2","12.18K","-0.68%"
"11/23/2021","57,548.4","56,283.3","57,882.1","55,413.7","14.01K","2.24%"
"11/22/2021","56,287.5","58,731.3","59,369.5","55,661.3","15.88K","-4.04%"
"11/21/2021","58,659.8","59,760.8","60,057.8","58,545.7","6.65K","-1.84%"
"11/20/2021","59,760.8","58,122.2","59,900.0","57,427.7","7.58K","2.82%"
"11/19/2021","58,119.7","56,898.0","58,410.1","55,639.7","18.55K","2.12%"
"11/18/2021","56,912.4","60,350.6","60,965.0","56,520.2","26.70K","-5.69%"
"11/17/2021","60,345.2","60,106.9","60,824.4","58,448.3","20.90K","0.40%"
"11/16/2021","60,103.2","63,624.6","63,624.6","58,692.5","24.89K","-5.54%"
"11/15/2021","63,629.2","65,509.5","66,338.5","63,437.3","10.42K","-2.86%"
"11/14/2021","65,505.0","64,400.0","65,509.4","63,612.5","6.06K","1.71%"
"11/13/2021","64,403.2","64,144.4","64,970.6","63,394.2","5.97K","0.40%"
"11/12/2021","64,147.9","64,807.7","65,475.0","62,300.0","13.66K","-1.07%"
"11/11/2021","64,840.8","64,912.2","65,600.0","64,134.2","10.26K","-0.17%"
"11/10/2021","64,953.8","66,944.7","68,997.8","62,800.0","18.86K","-2.97%"
"11/09/2021","66,942.2","67,557.8","68,550.0","66,277.9","14.99K","-0.91%"
"11/08/2021","67,557.0","63,309.1","67,786.8","63,309.1","17.66K","6.71%"
"11/07/2021","63,309.1","61,539.3","63,328.0","61,397.9","5.59K","2.88%"
"11/06/2021","61,539.3","61,006.1","61,595.0","60,126.3","6.37K","0.87%"
"11/05/2021","61,010.9","61,443.3","62,619.3","60,777.0","10.60K","-0.71%"
"11/04/2021","61,448.5","62,938.0","63,114.1","60,744.7","11.05K","-2.36%"
"11/03/2021","62,931.2","63,258.7","63,560.9","60,211.4","12.95K","-0.52%"
"11/02/2021","63,261.1","60,949.5","64,296.9","60,678.7","13.69K","3.75%"
"11/01/2021","60,974.1","61,349.9","62,500.0","59,527.9","11.72K","-0.60%"
"10/31/2021","61,345.1","61,892.4","62,424.2","60,019.1","8.37K","-0.88%"
"10/30/2021","61,886.9","62,275.7","62,371.2","60,767.1","6.79K","-0.65%"
"10/29/2021","62,289.5","60,598.7","62,970.4","60,214.6","15.49K","2.77%"
"10/28/2021","60,608.2","58,455.5","62,375.8","57,970.9","19.35K","3.69%"
"10/27/2021","58,451.3","60,337.6","61,488.0","58,111.3","18.85K","-3.08%"
"10/26/2021","60,310.8","63,083.6","63,290.5","59,839.6","12.17K","-4.39%"
"10/25/2021","63,079.4","60,850.9","63,724.1","60,655.4","10.50K","3.66%"
"10/24/2021","60,854.5","61,300.0","61,491.9","59,522.9","8.57K","-0.73%"
"10/23/2021","61,304.7","60,687.6","61,750.0","59,674.6","6.71K","1.00%"
"10/22/2021","60,696.7","62,194.5","63,717.9","60,006.1","17.22K","-2.47%"
"10/21/2021","62,233.4","66,021.2","66,650.0","62,055.0","23.47K","-5.76%"
"10/20/2021","66,037.9","64,300.0","66,992.0","63,542.5","19.19K","2.70%"
"10/19/2021","64,302.2","62,044.0","64,487.3","61,393.9","17.38K","3.65%"
"10/18/2021","62,039.3","61,533.0","62,643.0","59,933.5","19.79K","0.83%"
"10/17/2021","61,530.0","60,877.4","61,703.6","59,000.0","9.15K","1.07%"
"10/16/2021","60,881.0","61,691.3","62,350.0","60,144.1","10.16K","-1.32%"
"10/15/2021","61,695.1","57,356.2","62,875.4","56,875.9","27.10K","7.56%"
"10/14/2021","57,356.5","57,367.3","58,498.0","56,864.5","12.20K","-0.03%"
"10/13/2021","57,375.0","56,005.1","57,756.0","54,284.5","14.69K","2.45%"
"10/12/2021","56,005.1","57,487.4","57,657.9","53,946.0","15.44K","-2.61%"
"10/11/2021","57,504.6","54,690.5","57,826.7","54,445.2","13.41K","5.11%"
"10/10/2021","54,710.6","54,978.0","56,496.5","54,134.9","9.36K","-0.45%"
"10/09/2021","54,957.3","53,963.5","55,483.5","53,689.4","7.04K","1.86%"
"10/08/2021","53,955.9","53,798.3","56,100.0","53,641.8","12.41K","0.30%"
"10/07/2021","53,796.2","55,346.9","55,352.0","53,389.0","15.82K","-2.79%"
"10/06/2021","55,342.6","51,504.4","55,747.8","50,428.9","25.86K","7.49%"
"10/05/2021","51,487.9","49,245.5","51,906.2","49,059.1","17.82K","4.58%"
"10/04/2021","49,235.3","48,234.0","49,500.0","46,916.7","13.93K","2.08%"
"10/03/2021","48,231.8","47,657.7","49,225.6","47,126.1","7.99K","1.19%"
"10/02/2021","47,662.4","48,165.8","48,343.8","47,451.0","7.26K","-1.05%"
"10/01/2021","48,166.2","43,824.4","48,490.0","43,289.0","20.09K","9.91%"
"09/30/2021","43,824.4","41,519.9","44,110.2","41,413.9","12.83K","5.56%"
"09/29/2021","41,517.1","41,026.1","42,596.6","40,782.3","10.30K","1.16%"
"09/28/2021","41,042.8","42,171.8","42,780.0","40,900.0","10.47K","-2.69%"
"09/27/2021","42,176.3","43,172.2","44,365.9","42,117.0","10.08K","-2.33%"
"09/26/2021","43,182.9","42,705.5","43,933.4","40,803.0","9.96K","1.12%"
"09/25/2021","42,706.2","42,840.7","42,992.2","41,693.4","7.38K","-0.31%"
"09/24/2021","42,840.7","44,888.1","45,167.3","40,710.0","22.45K","-4.58%"
"09/23/2021","44,897.6","43,575.1","45,000.0","43,099.0","13.45K","3.04%"
"09/22/2021","43,575.1","40,736.6","44,028.6","40,573.1","19.46K","6.99%"
"09/21/2021","40,727.9","43,013.0","43,625.9","39,606.4","27.27K","-5.31%"
"09/20/2021","43,013.8","47,254.1","47,346.0","42,504.0","27.69K","-8.97%"
"09/19/2021","47,251.6","48,313.0","48,379.2","46,865.9","7.09K","-2.20%"
"09/18/2021","48,314.6","47,303.0","48,809.0","47,053.9","7.49K","2.14%"
"09/17/2021","47,301.2","47,754.2","48,168.0","46,763.6","9.09K","-0.95%"
"09/16/2021","47,753.2","48,144.0","48,500.0","47,039.7","11.74K","-0.82%"
"09/15/2021","48,148.1","47,121.2","48,460.7","46,712.1","12.14K","2.16%"
"09/14/2021","47,130.9","44,947.7","47,273.4","44,718.0","12.64K","4.86%"
"09/13/2021","44,947.7","46,034.3","46,865.9","43,468.6","15.01K","-2.34%"
"09/12/2021","46,024.2","45,171.8","46,439.6","44,755.0","6.49K","1.89%"
"09/11/2021","45,169.6","44,851.4","45,988.0","44,730.3","6.21K","0.71%"
"09/10/2021","44,851.4","46,394.4","47,032.8","44,190.2","14.90K","-3.32%"
"09/09/2021","46,390.1","46,059.9","47,397.9","45,548.8","13.59K","0.68%"
"09/08/2021","46,077.1","46,894.5","47,377.2","44,444.0","19.62K","-1.69%"
"09/07/2021","46,871.5","52,698.8","52,931.2","43,036.0","29.01K","-11.06%"
"09/06/2021","52,699.7","51,789.1","52,785.4","51,026.9","9.56K","1.75%"
"09/05/2021","51,794.0","49,940.4","51,905.1","49,507.5","7.74K","3.71%"
"09/04/2021","49,941.5","50,025.0","50,558.7","49,418.0","7.59K","-0.17%"
"09/03/2021","50,025.0","49,279.4","51,051.2","48,355.7","14.57K","1.53%"
"09/02/2021","49,273.5","48,839.9","50,385.4","48,627.2","14.11K","0.89%"
"09/01/2021","48,839.9","47,110.3","49,097.0","46,537.8","13.00K","3.65%"
"08/31/2021","47,120.0","46,993.7","48,250.0","46,710.1","12.92K","0.26%"
"08/30/2021","46,996.8","48,802.6","48,906.5","46,869.9","12.24K","-3.70%"
"08/29/2021","48,802.6","48,942.9","49,662.8","47,809.2","6.93K","-0.27%"
"08/28/2021","48,934.6","49,082.1","49,309.7","48,395.0","4.89K","-0.31%"
"08/27/2021","49,085.4","46,851.5","49,176.3","46,366.6","8.92K","4.78%"
"08/26/2021","46,846.6","48,987.3","49,355.1","46,319.0","11.63K","-4.38%"
"08/25/2021","48,991.0","47,682.4","49,261.7","47,130.3","9.29K","2.70%"
"08/24/2021","47,703.8","49,504.5","49,875.9","47,614.4","12.06K","-3.67%"
"08/23/2021","49,521.3","49,284.4","50,505.0","49,059.0","10.82K","0.48%"
"08/22/2021","49,286.8","48,867.0","49,525.0","48,102.9","6.24K","0.85%"
"08/21/2021","48,872.4","49,342.4","49,819.3","48,297.1","9.56K","-0.95%"
"08/20/2021","49,339.1","46,765.9","49,381.0","46,645.8","13.17K","5.50%"
"08/19/2021","46,765.8","44,709.1","47,038.1","43,977.0","11.93K","4.61%"
"08/18/2021","44,703.5","44,671.6","46,033.9","44,220.0","10.30K","0.03%"
"08/17/2021","44,689.9","45,903.2","47,171.0","44,425.9","12.75K","-2.67%"
"08/16/2021","45,918.0","47,014.5","48,068.0","45,676.9","10.46K","-2.33%"
"08/15/2021","47,013.2","47,109.6","47,385.5","45,531.1","7.74K","-0.20%"
"08/14/2021","47,109.6","47,833.6","48,152.9","46,044.3","8.13K","-1.51%"
"08/13/2021","47,833.3","44,428.4","47,903.0","44,250.8","11.79K","7.67%"
"08/12/2021","44,426.7","45,537.6","46,223.9","43,788.8","13.16K","-2.50%"
"08/11/2021","45,567.4","45,595.6","46,778.6","45,353.0","11.62K","-0.06%"
"08/10/2021","45,595.7","46,280.0","46,700.0","44,663.5","13.75K","-1.49%"
"08/09/2021","46,285.5","43,829.7","46,495.4","42,834.4","19.46K","5.59%"
"08/08/2021","43,836.8","44,626.0","45,354.0","43,310.0","18.71K","-1.80%"
"08/07/2021","44,639.5","42,869.6","44,750.0","42,488.8","19.63K","4.13%"
"08/06/2021","42,869.6","40,888.7","43,389.8","39,886.6","20.42K","4.84%"
"08/05/2021","40,892.0","39,718.9","41,423.0","37,327.5","28.51K","2.92%"
"08/04/2021","39,730.0","38,184.0","39,956.9","37,517.0","15.32K","4.02%"
"08/03/2021","38,193.2","39,149.6","39,780.0","37,635.2","15.09K","-2.45%"
"08/02/2021","39,153.9","39,859.2","40,459.7","38,690.0","12.38K","-1.78%"
"08/01/2021","39,865.0","41,488.0","42,595.4","39,452.1","10.61K","-3.91%"
"07/31/2021","41,488.4","42,224.9","42,395.6","41,065.8","9.28K","-1.78%"
"07/30/2021","42,241.1","40,039.4","42,300.0","38,354.8","15.04K","5.49%"
"07/29/2021","40,041.8","40,035.1","40,644.8","39,283.6","11.01K","0.05%"
"07/28/2021","40,020.2","39,482.3","40,910.0","38,815.3","27.19K","1.35%"
"07/27/2021","39,488.8","37,262.8","39,530.9","36,415.0","24.66K","6.00%"
"07/26/2021","37,253.3","35,428.3","40,558.1","35,259.4","40.35K","5.15%"
"07/25/2021","35,428.3","34,365.3","35,445.2","33,888.9","9.42K","4.67%"
"07/24/2021","33,847.9","33,647.3","34,045.3","33,426.9","8.65K","0.61%"
"07/23/2021","33,642.6","32,290.4","33,642.6","32,011.1","9.00K","4.17%"
"07/22/2021","32,297.0","32,152.7","32,606.7","31,732.4","7.70K","0.51%"
"07/21/2021","32,131.6","29,796.9","32,804.3","29,510.0","15.60K","7.87%"
"07/20/2021","29,787.1","30,842.0","31,046.8","29,307.5","18.11K","-3.41%"
"07/19/2021","30,839.5","31,786.4","31,887.8","30,442.3","11.02K","-2.98%"
"07/18/2021","31,788.3","31,527.3","32,439.9","31,132.0","5.01K","0.81%"
"07/17/2021","31,533.9","31,377.3","31,944.8","31,185.0","5.69K","0.49%"
"07/16/2021","31,381.1","31,877.8","32,253.1","31,025.4","10.00K","-1.47%"
"07/15/2021","31,850.9","32,816.4","33,185.0","31,134.6","11.24K","-2.94%"
"07/14/2021","32,817.2","32,734.2","33,096.8","31,605.5","10.35K","0.24%"
